DISTRITO,CASILLA,,PAN,PRI,PRD-PT,PVEM,CONVERGENCIA,NUEVA ALIANZA,PARTIDO SOCIAL DEMÓCRATO,CANDIDATOS NO REGISTRADOS,NULOS,TOTAL,,
6,3150,C1,157,216,30,0,3,7,8,3,6,430, ,
6,3151,B,148,161,18,0,0,5,6,1,4,343, ,
6,3151,C1,147,174,18,0,0,8,5,2,10,364, ,
6,3151,C2,194,156,14,0,1,1,8,0,6,380, ,
6,3151,C3,173,181,26,0,0,3,4,0,6,393, ,
6,3151,C4,150,174,23,0,2,9,6,1,10,375, ,
6,3152,B,118,203,26,0,0,6,5,2,9,369, ,
6,3152,C1,118,187,27,0,1,3,2,0,4,342, ,
6,3152,C2,131,198,27,0,0,5,4,0,7,372, ,
6,3152,C3,145,169,30,0,4,6,2,1,13,370, ,
6,3152,C4,135,169,26,0,2,7,3,0,8,350, ,
6,3152,C5,123,176,23,0,3,8,2,2,4,341, ,
6,3152,C6,142,161,21,0,0,8,7,1,8,348, ,
6,3152,C7,150,184,21,0,4,3,3,0,4,369, ,
6,3153,B,154,173,24,0,0,7,10,0,9,377, ,
6,3153,C1,158,202,18,0,0,9,12,0,13,412, ,
6,3153,C2,199,151,34,0,4,2,2,0,10,402, ,
6,3153,C3,160,202,20,0,1,3,4,0,8,398, ,
6,3153,C4,162,171,29,0,2,6,7,1,9,387, ,
6,3154,B,130,171,23,0,2,8,4,0,8,346, ,
6,3154,C1,141,180,30,0,0,4,3,3,5,366, ,
6,3154,C10,134,163,28,0,0,9,4,0,14,352, ,
6,3154,C11,137,190,34,0,1,4,6,0,10,382, ,
6,3154,C12,144,138,41,0,0,6,6,0,14,349, ,
6,3154,C13,139,155,39,0,1,4,4,0,6,348, ,
6,3154,C2,125,168,29,0,2,7,9,0,10,350, ,
6,3154,C3,142,176,42,0,2,9,6,1,6,384, ,
6,3154,C4,142,180,27,0,1,4,7,1,3,365, ,
6,3154,C5,171,161,25,0,3,6,1,2,7,376, ,
6,3154,C6,149,153,26,0,2,5,3,0,6,344, ,
6,3154,C7,140,154,28,0,4,5,4,2,15,352, ,
6,3154,C8,139,185,28,0,2,6,2,0,8,370, ,
6,3154,C9,139,163,31,0,2,8,7,0,4,354, ,
6,3155,B,168,207,23,0,0,2,5,0,13,418, ,
6,3155,C1,170,224,22,0,5,7,3,1,5,437, ,
6,3155,C2,179,188,28,0,0,8,8,0,9,420, ,
6,3155,C3,187,185,26,0,1,6,12,0,9,426, ,
6,3155,C4,174,218,19,0,1,7,5,0,15,439, ,
6,3156,B,192,201,15,0,2,9,1,1,8,429, ,
6,3156,C1,184,190,26,0,0,2,9,0,0,411, ,
6,3156,C2,156,213,18,0,0,6,8,0,12,413, ,
6,3156,C3,182,190,35,0,1,7,5,0,6,426, ,
6,3157,B,143,173,20,0,2,1,11,0,10,360, ,
6,3157,C1,153,184,27,0,1,5,1,1,10,382, ,
6,3157,C2,157,171,18,0,2,5,9,4,8,374, ,
6,3157,C3,124,175,24,0,1,3,4,0,10,341, ,
6,3157,C4,162,168,20,0,0,11,6,2,5,374, ,
6,3157,C5,155,162,22,0,0,7,3,0,5,354, ,
6,3158,B,137,178,26,0,1,9,6,0,4,361, ,
6,3158,C1,144,180,17,0,3,6,3,1,2,356, ,
6,3158,C2,153,171,20,0,0,4,0,3,10,361, ,
6,3158,C3,138,190,18,0,1,8,8,1,7,371, ,
6,3158,C4,141,177,21,0,0,3,3,0,8,353, ,
6,3158,C5,150,170,18,0,0,5,5,0,14,362, ,
6,3159,B,147,165,28,0,8,6,0,0,7,361, ,
6,3159,C1,161,151,24,0,1,5,3,0,9,354, ,
6,3159,C2,129,166,29,0,1,9,7,0,7,348, ,
6,3159,C3,129,155,36,0,1,8,3,0,6,338, ,
6,3159,C4,160,153,28,0,2,4,8,0,12,367, ,
6,3160,B,141,194,21,0,1,4,8,0,5,374, ,
6,3160,C1,176,198,20,0,2,7,6,2,4,415, ,
6,3160,C2,177,211,13,0,2,9,4,1,7,424, ,
6,3160,C3,163,187,26,0,0,6,9,0,8,399, ,
6,3206,B,165,174,24,0,1,6,1,0,8,379, ,
6,3206,C1,164,189,23,0,6,5,8,1,8,404, ,
6,3206,C2,157,169,28,0,2,8,6,1,7,378, ,
6,3206,C3,162,193,22,0,1,7,6,1,3,395, ,
6,3206,C4,162,167,22,0,1,9,7,1,9,378, ,
6,3207,B,145,185,26,0,0,3,8,0,11,378, ,
6,3207,C1,128,197,25,0,2,7,4,0,7,370, ,
6,3208,B,160,149,16,0,0,12,3,0,7,347, ,
6,3208,C1,159,148,29,0,1,5,3,0,6,351, ,
6,3208,C2,156,156,22,0,2,3,3,0,6,348, ,
6,3208,C3,144,181,32,0,1,6,4,2,8,378, ,
6,3209,B,171,143,22,0,0,8,5,1,10,360, ,
6,3209,C1,171,174,22,0,1,5,5,3,13,394, ,
6,3210,B,195,146,15,0,1,5,11,0,7,380, ,
6,3210,C1,204,157,23,0,3,3,8,0,6,404, ,
6,3210,C2,225,149,24,0,0,2,9,0,9,418, ,
6,3210,C3,207,133,35,0,1,7,7,0,11,401, ,
6,3211,B,161,168,27,0,1,6,8,0,10,381, ,
6,3211,C1,149,135,28,0,1,8,5,0,7,333, ,
6,3211,C2,165,134,27,0,0,4,4,0,9,343, ,
6,3211,C3,155,150,27,0,0,6,1,4,7,350, ,
6,3211,C4,132,161,29,0,1,6,4,4,9,346, ,
6,3212,B,164,151,21,0,2,5,6,1,11,361, ,
6,3212,C1,174,151,36,0,2,3,1,0,10,377, ,
6,3212,C2,172,151,18,0,0,2,3,2,5,353, ,
6,3212,C3,159,142,19,0,0,5,7,0,22,354, ,
6,3213,B,152,197,37,0,0,8,7,0,17,418, ,
6,3213,C1,174,196,24,0,2,7,1,0,0,404, ,
6,3213,C2,155,193,35,0,0,6,16,0,5,410, ,
6,3213,C3,184,162,48,0,0,4,4,0,7,409, ,
6,3214,B,119,156,16,0,1,5,5,2,9,313, ,
6,3214,C1,102,153,24,0,5,5,3,1,12,305, ,
6,3214,C2,112,163,29,0,3,5,3,0,5,320, ,
6,3215,B,213,203,28,0,3,7,8,0,0,462, ,
6,3215,C1,226,209,32,0,3,4,3,1,6,484, ,
6,3215,C2,199,207,36,0,1,5,6,0,8,462, ,
6,3215,C3,276,170,30,0,0,5,7,1,4,493, ,
6,3215,C4,219,207,23,0,0,5,12,0,9,475, ,
6,3215,C5,252,185,25,0,2,2,8,0,7,481, ,
6,3215,C6,267,172,34,0,2,3,14,1,10,503, ,
6,3215,C7,246,206,30,0,2,4,6,1,6,501, ,
6,3216,B,124,251,35,0,3,4,11,0,9,437, ,
6,3216,C1,165,190,33,0,0,10,4,0,9,411, ,
6,3216,C2,160,214,25,0,2,3,7,0,8,419, ,
6,3216,C3,134,206,22,0,1,8,2,3,8,384, ,
6,3217,B,209,188,24,0,2,3,3,5,9,443, ,
6,3217,C1,185,198,32,0,1,9,3,0,4,432, ,
6,3217,C2,200,192,33,0,2,9,4,0,8,448, ,
6,3218,B,142,98,14,0,1,4,9,1,2,271, ,
6,3218,C1,140,102,10,0,1,3,5,0,5,266, ,
6,3219,B,348,134,15,0,0,3,1,1,2,504, ,
6,3219,C1,364,127,8,0,0,3,2,0,2,506, ,
6,3219,C2,354,143,10,0,0,3,2,0,1,513, ,
