"DTO_LOC,N,12,0","CVE_DEL,N,12,0","NOM_DEL,C,28","SECCION,N,12,0","CASILLA,C,13","LIS_NOM,N,9,0","APC,N,8,0","PRI,N,7,0","PRD,N,8,0","PT,N,6,0","CDPPN,N,7,0","PCD,N,7,0","PSN,N,5,0","PARM,N,7,0","PAS,N,6,0","DSPPN,N,7,0","V_CC,N,7,0","TOTV_CC,N,10,0","V_BLAN,N,8,0","V_NUL,N,7,0","OBSERVACIO,C,18"
10,15,CUAUHTEMOC,4612,B,704,156,138,131,7,1,11,1,0,1,29,0,152,0,10,
10,15,CUAUHTEMOC,4612,C,704,167,112,139,7,1,6,0,4,1,31,0,154,1,3,
10,15,CUAUHTEMOC,4613,B,638,176,114,116,7,0,7,0,4,0,28,0,130,4,3,
10,15,CUAUHTEMOC,4613,C,638,152,102,116,11,1,6,1,4,1,26,3,139,6,7,
10,15,CUAUHTEMOC,4614,B,688,131,134,144,8,4,8,0,3,1,21,3,168,1,10,
10,15,CUAUHTEMOC,4614,C,688,152,126,128,5,1,4,0,7,1,18,3,142,0,17,
10,15,CUAUHTEMOC,4615,B,567,113,93,114,5,0,5,0,6,1,22,0,125,6,6,
10,15,CUAUHTEMOC,4615,C,567,126,118,136,4,1,4,0,5,1,22,2,148,8,4,CASILLA ANULADA
10,15,CUAUHTEMOC,4616,B,624,134,99,157,8,2,5,0,2,1,25,6,179,4,3,
10,15,CUAUHTEMOC,4616,C,625,147,103,138,9,1,11,0,1,0,26,0,159,1,4,
10,15,CUAUHTEMOC,4617,B,704,156,118,147,9,1,10,2,5,1,21,3,173,2,18,
10,15,CUAUHTEMOC,4617,C,704,154,97,159,9,0,9,1,5,0,35,0,178,9,10,
10,15,CUAUHTEMOC,4618,B,738,130,137,146,9,0,2,0,4,1,26,3,161,5,9,
10,15,CUAUHTEMOC,4618,C,738,136,166,147,10,2,13,0,2,4,24,7,183,7,6,CASILLA ANULADA
10,15,CUAUHTEMOC,4619,B,572,148,95,104,14,0,2,2,2,0,20,3,125,2,9,
10,15,CUAUHTEMOC,4619,C,573,157,109,106,0,0,0,0,2,0,18,0,106,6,3,
10,15,CUAUHTEMOC,4620,B,641,138,102,147,9,2,4,1,2,1,29,4,168,5,5,
10,15,CUAUHTEMOC,4620,C,641,143,123,118,2,0,8,0,3,0,28,0,128,8,7,
10,15,CUAUHTEMOC,4621,B,559,105,99,129,11,1,12,0,5,0,11,2,155,4,6,
10,15,CUAUHTEMOC,4621,C1,560,114,82,146,11,3,7,0,1,1,22,4,172,3,3,
10,15,CUAUHTEMOC,4621,C2,560,115,86,146,11,3,7,0,1,1,22,4,172,2,0,
10,15,CUAUHTEMOC,4622,B,732,187,115,152,8,2,7,1,5,1,29,3,174,5,4,
10,15,CUAUHTEMOC,4622,C,732,163,153,152,6,3,7,2,4,1,34,2,173,1,8,CASILLA ANULADA
10,15,CUAUHTEMOC,4623,B,593,131,103,119,8,2,8,0,2,1,25,0,138,3,7,
10,15,CUAUHTEMOC,4623,C,594,162,92,93,6,1,10,0,3,1,24,0,111,2,1,
10,15,CUAUHTEMOC,4624,B,510,116,79,92,2,0,7,1,3,0,19,2,104,2,4,
10,15,CUAUHTEMOC,4624,C,511,124,76,96,6,1,2,2,3,0,20,0,107,3,5,
10,15,CUAUHTEMOC,4625,B,731,212,96,133,7,2,11,2,3,0,33,1,156,1,9,
10,15,CUAUHTEMOC,4625,C,732,170,102,167,10,0,6,0,2,4,28,2,189,6,4,CASILLA ANULADA
10,15,CUAUHTEMOC,4626,B,580,136,84,111,10,0,2,0,0,0,24,0,123,7,2,
10,15,CUAUHTEMOC,4626,C,580,150,90,116,4,1,3,1,2,2,17,1,128,4,1,
10,15,CUAUHTEMOC,4627,B,575,181,79,90,3,0,11,0,1,0,35,2,106,3,4,
10,15,CUAUHTEMOC,4627,C,576,173,79,108,5,0,5,0,4,1,38,1,120,1,4,
10,15,CUAUHTEMOC,4628,B,592,147,82,120,13,0,7,0,4,0,21,1,141,5,4,
10,15,CUAUHTEMOC,4628,C,592,165,86,137,8,2,1,0,6,1,22,5,154,3,4,
10,15,CUAUHTEMOC,4629,B,467,139,71,90,11,0,5,0,3,0,5,0,106,0,4,
10,15,CUAUHTEMOC,4629,C,468,145,72,87,7,0,5,1,3,0,19,2,102,3,3,
10,15,CUAUHTEMOC,4630,B,667,185,123,142,8,2,7,0,4,1,27,8,168,5,5,
10,15,CUAUHTEMOC,4631,B,563,127,94,110,4,3,4,0,4,0,31,2,123,6,3,CASILLA ANULADA
10,15,CUAUHTEMOC,4631,C,564,173,77,133,2,1,8,1,2,0,17,0,145,4,6,
10,15,CUAUHTEMOC,4632,B,716,184,99,143,11,2,2,1,11,3,36,0,162,6,7,
10,15,CUAUHTEMOC,4632,C,717,200,100,122,7,1,4,0,0,1,33,1,136,2,2,
10,15,CUAUHTEMOC,4634,B,660,133,128,133,9,0,6,0,3,2,22,4,154,2,6,
10,15,CUAUHTEMOC,4634,C,660,154,134,108,6,0,12,1,4,2,29,3,132,2,4,
10,15,CUAUHTEMOC,4639,B,476,102,77,87,5,0,3,0,2,1,18,5,101,2,1,
10,15,CUAUHTEMOC,4639,C,476,89,52,106,9,0,6,0,4,0,12,3,124,6,3,
10,15,CUAUHTEMOC,4640,B,654,127,92,156,11,2,7,0,1,0,29,2,178,3,3,
10,15,CUAUHTEMOC,4640,C,654,151,92,171,4,2,9,0,3,1,26,0,187,3,6,
10,15,CUAUHTEMOC,4641,B,596,140,93,138,9,2,9,0,3,0,19,3,161,3,5,
10,15,CUAUHTEMOC,4641,C,597,171,85,125,7,0,8,1,0,0,19,3,144,1,9,
10,15,CUAUHTEMOC,4642,B,599,167,101,130,5,3,4,0,2,0,28,1,143,8,4,
10,15,CUAUHTEMOC,4642,C,600,177,86,128,7,1,0,0,1,0,20,2,138,1,2,
10,15,CUAUHTEMOC,4643,B,663,141,133,153,10,1,8,0,2,2,21,3,177,6,4,
10,15,CUAUHTEMOC,4643,C,664,179,99,154,2,0,9,0,4,3,35,7,175,6,4,
10,15,CUAUHTEMOC,4644,B,533,160,76,104,10,0,6,0,6,0,17,3,123,0,4,
10,15,CUAUHTEMOC,4644,C1,533,170,82,115,5,0,4,0,1,0,18,0,124,4,2,
10,15,CUAUHTEMOC,4644,C2,534,134,68,124,9,0,3,1,2,0,14,0,137,4,4,
10,15,CUAUHTEMOC,4645,B,536,160,79,109,6,2,2,0,4,2,20,0,121,0,9,
10,15,CUAUHTEMOC,4645,C,537,150,83,111,8,1,5,0,2,0,18,0,125,2,5,
10,15,CUAUHTEMOC,4646,B,469,68,116,98,7,0,6,0,2,0,6,0,111,7,21,
10,15,CUAUHTEMOC,4646,C,469,79,109,90,5,1,8,2,2,0,11,0,106,0,4,
10,15,CUAUHTEMOC,4647,B,483,114,97,94,6,0,4,0,2,0,20,0,104,6,21,
10,15,CUAUHTEMOC,4647,C,483,114,73,82,5,1,5,0,1,1,19,2,96,0,6,
10,15,CUAUHTEMOC,4648,B,717,186,101,162,15,0,11,0,4,0,23,7,195,3,4,
10,15,CUAUHTEMOC,4649,B,391,90,72,95,3,2,3,0,4,0,15,1,104,0,4,
10,15,CUAUHTEMOC,4649,C,391,105,65,87,4,0,4,0,0,0,9,0,95,1,5,
10,15,CUAUHTEMOC,4650,B,535,151,70,113,2,2,6,2,0,1,25,0,126,2,2,
10,15,CUAUHTEMOC,4651,B,588,115,107,135,9,2,4,1,0,1,16,3,155,6,4,
10,15,CUAUHTEMOC,4652,B,531,135,99,79,5,1,5,0,4,1,28,0,91,4,2,
10,15,CUAUHTEMOC,4654,B,684,181,96,139,4,3,0,0,5,0,9,0,146,8,8,
10,15,CUAUHTEMOC,4654,C,684,186,96,160,7,0,9,0,2,0,25,5,181,4,2,
10,15,CUAUHTEMOC,4655,B,715,191,138,145,3,0,12,0,1,1,19,1,162,7,9,
10,15,CUAUHTEMOC,4655,C,715,172,121,121,7,27,13,1,5,2,0,1,172,0,10,
10,15,CUAUHTEMOC,4656,B,508,148,100,80,6,0,4,1,1,0,17,1,92,1,8,
10,15,CUAUHTEMOC,4656,C1,508,119,97,124,4,1,6,1,4,0,15,4,140,3,3,CASILLA ANULADA
10,15,CUAUHTEMOC,4656,C2,508,110,89,95,5,0,7,0,0,0,22,4,111,2,3,
10,15,CUAUHTEMOC,4657,B,669,158,117,122,9,2,9,0,3,0,27,0,142,5,4,
10,15,CUAUHTEMOC,4657,C,670,191,129,110,4,3,11,1,1,0,30,0,129,0,0,
10,15,CUAUHTEMOC,4658,B,552,148,100,97,7,1,2,2,4,0,16,0,109,8,4,
10,15,CUAUHTEMOC,4658,C1,553,139,83,84,6,7,4,1,1,0,11,0,102,0,7,
10,15,CUAUHTEMOC,4658,C2,553,155,88,93,8,0,5,0,3,0,16,0,106,2,8,
10,15,CUAUHTEMOC,4659,B,505,123,91,79,6,1,2,2,4,0,18,1,91,6,10,
10,15,CUAUHTEMOC,4659,C1,505,137,89,111,3,1,4,1,0,0,12,0,120,3,5,
10,15,CUAUHTEMOC,4659,C2,505,137,106,85,7,1,0,0,3,0,23,0,93,0,4,
10,15,CUAUHTEMOC,4660,B,593,175,98,53,9,1,8,0,0,1,26,3,75,4,4,
10,15,CUAUHTEMOC,4660,C,593,170,106,113,4,1,11,1,2,0,18,1,131,3,5,
10,15,CUAUHTEMOC,4661,B,639,170,105,129,8,1,6,0,0,1,24,0,145,0,16,
10,15,CUAUHTEMOC,4661,C,640,183,113,119,2,1,5,1,3,0,20,6,134,7,7,
10,15,CUAUHTEMOC,4662,B,584,130,72,113,3,0,9,1,4,1,24,2,129,1,1,
10,15,CUAUHTEMOC,4662,C1,584,115,97,117,1,1,5,1,1,1,23,1,127,5,9,
10,15,CUAUHTEMOC,4662,C2,585,123,98,117,6,0,0,0,0,0,21,2,125,1,4,
10,15,CUAUHTEMOC,4663,B,748,215,114,143,5,1,7,0,4,0,27,2,158,4,5,
10,15,CUAUHTEMOC,4663,C,748,207,116,142,6,2,6,0,6,0,29,2,158,5,6,
10,15,CUAUHTEMOC,4664,B,741,210,155,150,5,0,6,1,2,1,22,3,166,2,7,
10,15,CUAUHTEMOC,4664,C,742,192,114,163,9,2,4,0,2,1,25,0,179,0,13,
10,15,CUAUHTEMOC,4665,B,509,120,76,103,7,0,2,0,1,3,21,0,115,3,4,
10,15,CUAUHTEMOC,4665,C,509,135,89,95,2,2,2,1,4,1,26,1,104,2,1,
10,15,CUAUHTEMOC,4666,B,663,133,118,116,6,0,8,0,5,0,32,4,134,7,3,
10,15,CUAUHTEMOC,4666,C,664,147,116,114,7,0,8,0,2,0,17,0,129,1,9,
10,15,CUAUHTEMOC,4667,B,655,188,95,120,2,0,7,0,1,4,26,2,135,1,5,
10,15,CUAUHTEMOC,4667,C,655,155,118,159,0,0,0,0,0,0,15,0,159,0,17,
10,15,CUAUHTEMOC,4668,B,505,108,90,89,7,1,6,0,3,1,21,0,104,0,1,
10,15,CUAUHTEMOC,4668,C1,506,118,82,68,5,0,5,0,1,1,12,0,79,3,5,
10,15,CUAUHTEMOC,4668,C2,506,116,90,84,5,0,4,1,2,0,14,2,96,8,1,
10,15,CUAUHTEMOC,4669,B,528,121,90,88,9,0,2,0,7,1,18,0,100,0,5,
10,15,CUAUHTEMOC,4669,C1,528,116,73,94,5,3,7,0,1,0,23,1,110,1,0,
10,15,CUAUHTEMOC,4669,C2,528,116,82,91,10,1,8,0,3,0,24,0,110,1,3,
10,15,CUAUHTEMOC,4670,B,641,156,89,124,7,0,8,0,2,1,33,1,141,5,9,
10,15,CUAUHTEMOC,4671,B,562,152,79,139,5,2,4,0,6,0,30,4,154,0,5,
10,15,CUAUHTEMOC,4671,C,562,140,91,124,5,2,4,1,3,4,23,0,140,6,4,
10,15,CUAUHTEMOC,4672,B,697,188,90,168,4,2,9,0,1,0,39,3,186,2,4,
10,15,CUAUHTEMOC,4672,C,698,161,141,154,11,2,7,0,3,0,28,2,176,3,1,
10,15,CUAUHTEMOC,4673,B,560,153,94,142,4,1,9,0,0,1,24,0,157,2,3,
10,15,CUAUHTEMOC,4673,C,561,128,83,129,6,1,7,1,3,1,26,5,150,4,3,
10,15,CUAUHTEMOC,4674,B,689,158,115,129,5,3,5,0,3,1,34,2,145,0,2,
10,15,CUAUHTEMOC,4675,B,630,160,85,158,4,2,12,0,1,0,35,0,176,2,2,
10,15,CUAUHTEMOC,4676,B,480,127,103,79,3,0,2,0,2,0,22,0,84,4,5,
10,15,CUAUHTEMOC,4676,C,480,112,98,103,6,1,8,0,0,1,15,1,120,3,0,
10,15,CUAUHTEMOC,4677,B,640,153,90,161,3,5,8,0,3,0,30,3,180,5,3,
10,15,CUAUHTEMOC,4677,C,641,146,76,167,0,2,18,1,2,2,27,3,193,5,1,CASILLA ANULADA
10,15,CUAUHTEMOC,4678,B,463,102,76,105,3,0,4,0,7,2,19,2,116,3,4,
10,15,CUAUHTEMOC,4679,B,487,102,85,100,4,0,12,0,3,4,17,1,121,5,8,
10,15,CUAUHTEMOC,4679,C,488,127,98,75,7,1,5,1,3,2,12,2,93,4,4,
10,15,CUAUHTEMOC,4680,B,729,161,132,108,13,5,6,2,3,1,32,2,137,8,5,
10,15,CUAUHTEMOC,4680,C,730,163,126,136,6,0,7,1,8,0,32,0,150,4,7,
10,15,CUAUHTEMOC,4681,B,388,81,66,54,5,0,5,0,1,0,20,0,64,6,4,
10,15,CUAUHTEMOC,4682,B,531,91,103,85,6,0,2,1,6,0,9,3,97,6,4,
10,15,CUAUHTEMOC,4682,C,532,96,119,70,8,1,1,1,1,0,12,1,82,2,1,
10,15,CUAUHTEMOC,4683,B,625,148,103,85,8,0,7,2,4,0,16,0,102,5,15,
10,15,CUAUHTEMOC,4683,C,625,152,104,79,7,1,4,0,1,1,12,1,93,5,0,
10,15,CUAUHTEMOC,4684,B,470,106,98,115,3,0,3,1,2,0,18,0,122,3,7,
10,15,CUAUHTEMOC,4684,C,470,105,79,77,6,2,4,0,1,1,13,1,91,2,19,
10,15,CUAUHTEMOC,4685,B,531,131,103,102,1,0,3,0,0,0,11,1,107,0,12,
10,15,CUAUHTEMOC,4685,C,532,130,82,112,2,1,4,0,0,0,19,2,121,4,10,
10,15,CUAUHTEMOC,4686,B,553,99,106,117,12,3,4,1,2,3,15,5,145,4,6,
10,15,CUAUHTEMOC,4686,C,553,83,99,131,13,0,7,2,4,1,20,4,158,4,6,
10,15,CUAUHTEMOC,4687,B,508,109,86,107,7,3,6,0,2,1,21,0,124,7,9,
10,15,CUAUHTEMOC,4687,C1,508,105,86,82,7,5,3,0,0,0,20,0,97,1,6,
10,15,CUAUHTEMOC,4687,C2,509,120,94,112,10,1,7,0,0,0,11,0,130,0,2,
10,15,CUAUHTEMOC,4688,B,471,106,65,88,4,0,14,0,0,1,14,0,107,10,4,
10,15,CUAUHTEMOC,4688,C,472,123,86,76,8,2,9,0,2,1,12,2,98,7,8,
10,15,CUAUHTEMOC,4689,B,545,118,101,109,9,1,7,0,1,0,10,2,128,9,7,
10,15,CUAUHTEMOC,4689,C,545,128,62,137,3,0,4,0,5,0,21,1,145,5,4,
10,15,CUAUHTEMOC,4690,B,654,129,120,92,10,2,6,0,3,1,26,3,114,5,7,
10,15,CUAUHTEMOC,4690,C,655,168,119,128,4,1,7,0,4,1,22,2,143,7,14,
10,15,CUAUHTEMOC,4691,B,503,98,92,83,6,1,4,0,2,1,14,3,98,2,10,
10,15,CUAUHTEMOC,4691,C1,503,108,88,82,4,0,5,0,2,4,20,2,97,8,7,
10,15,CUAUHTEMOC,4691,C2,503,71,97,88,5,0,4,0,0,0,9,4,101,2,14,
10,15,CUAUHTEMOC,4692,B,652,122,132,103,5,0,3,2,1,0,14,0,113,0,10,
10,15,CUAUHTEMOC,4692,C,653,98,141,85,9,0,3,0,0,1,13,0,98,0,17,
10,15,CUAUHTEMOC,4693,B,688,113,131,85,8,5,11,2,5,0,27,2,113,4,3,
10,15,CUAUHTEMOC,4693,C,688,137,142,91,5,0,4,2,2,0,23,0,102,4,4,
10,15,CUAUHTEMOC,4694,B,657,124,114,132,10,0,11,1,0,1,22,0,155,2,4,
10,15,CUAUHTEMOC,4694,C,657,117,120,152,12,1,6,0,2,1,19,0,172,5,6,
10,15,CUAUHTEMOC,4695,B,463,104,94,81,4,2,3,0,0,0,20,2,92,2,4,
10,15,CUAUHTEMOC,4695,C,464,100,60,109,8,1,5,1,0,0,17,0,124,6,5,
10,15,CUAUHTEMOC,4696,B,682,128,130,139,4,0,7,1,1,0,25,2,153,7,7,CASILLA ANULADA
10,15,CUAUHTEMOC,4696,C,682,147,96,158,10,0,12,1,3,0,21,0,181,4,6,
10,15,CUAUHTEMOC,4697,B,506,121,95,94,2,1,0,1,1,0,13,2,100,3,6,
10,15,CUAUHTEMOC,4697,C,506,97,83,116,1,1,12,4,5,0,16,0,134,0,8,
10,15,CUAUHTEMOC,4698,B,641,129,137,104,9,2,4,1,7,1,23,1,122,4,5,
10,15,CUAUHTEMOC,4698,C,641,136,129,104,11,1,10,1,3,0,17,1,128,3,9,
10,15,CUAUHTEMOC,4706,B,578,147,124,98,4,5,7,0,3,1,18,1,116,8,3,
10,15,CUAUHTEMOC,4712,B,447,104,98,86,4,3,11,0,0,4,20,1,109,3,2,
10,15,CUAUHTEMOC,4712,C,448,113,94,74,2,2,15,1,2,2,13,1,97,3,2,
10,15,CUAUHTEMOC,4714,B,456,112,66,132,9,0,4,0,4,0,15,0,145,1,3,
10,15,CUAUHTEMOC,4714,C,456,105,72,121,4,0,5,1,2,1,10,0,132,0,4,
10,15,CUAUHTEMOC,4716,B,402,114,67,67,7,1,6,1,1,0,19,1,83,1,2,
10,15,CUAUHTEMOC,4716,C,402,107,68,82,8,0,4,0,3,1,16,5,100,1,3,
10,15,CUAUHTEMOC,4717,B,604,143,105,147,1,2,8,1,5,2,17,0,161,6,3,CASILLA ANULADA
10,15,CUAUHTEMOC,4717,C,604,119,96,135,4,0,4,0,4,3,19,0,146,6,7,
10,15,CUAUHTEMOC,4718,B,563,128,103,85,3,2,10,0,6,0,31,2,102,0,5,
10,15,CUAUHTEMOC,4719,B,573,92,146,64,7,2,7,1,1,3,11,0,84,3,8,
10,15,CUAUHTEMOC,4720,B,395,84,62,74,3,1,4,2,1,1,11,0,85,4,1,
10,15,CUAUHTEMOC,4720,C,395,92,62,84,4,0,1,0,2,1,11,0,90,2,7,
10,15,CUAUHTEMOC,4721,B,680,116,158,86,10,1,10,0,5,1,25,0,108,11,0,
10,15,CUAUHTEMOC,4724,B,624,124,134,91,6,1,2,2,2,2,23,1,105,4,6,
10,15,CUAUHTEMOC,4724,C,624,139,108,112,6,1,6,1,3,2,16,7,135,0,4,
10,15,CUAUHTEMOC,4725,B,485,111,111,78,6,1,11,1,6,0,19,3,100,5,9,
10,15,CUAUHTEMOC,4725,C,486,114,105,77,9,0,10,0,1,0,16,2,98,6,5,
10,15,CUAUHTEMOC,4726,B,554,101,136,98,7,3,8,0,2,0,24,1,117,2,4,
10,15,CUAUHTEMOC,4727,B,667,135,152,65,9,0,5,0,2,2,19,6,87,3,6,
10,15,CUAUHTEMOC,4727,C,667,138,158,77,5,2,11,1,4,0,24,0,96,2,4,
10,15,CUAUHTEMOC,4728,B,443,78,109,62,2,1,8,1,3,2,19,3,79,3,5,
10,15,CUAUHTEMOC,4728,C,444,74,117,70,2,0,7,0,3,0,23,0,79,0,6,
10,15,CUAUHTEMOC,4729,B,482,100,95,68,4,0,9,0,1,0,21,2,83,4,10,
10,15,CUAUHTEMOC,4729,C,482,102,88,58,6,3,7,0,1,0,18,0,74,2,4,
10,15,CUAUHTEMOC,4730,B,502,95,91,90,13,2,2,1,3,2,11,0,110,3,4,
10,15,CUAUHTEMOC,4730,C,502,96,83,65,6,0,5,1,4,1,26,1,79,4,3,
10,15,CUAUHTEMOC,4759,B,414,92,61,71,8,1,5,0,2,0,1,0,85,1,7,
10,15,CUAUHTEMOC,4759,C,415,109,62,69,5,0,2,0,3,0,14,4,80,1,5,
10,15,CUAUHTEMOC,4821,B,508,112,88,107,2,1,3,0,2,1,16,1,115,4,6,
10,15,CUAUHTEMOC,4821,C,509,125,98,90,7,0,4,0,1,0,16,2,103,5,3,
10,15,CUAUHTEMOC,4822,B,573,108,117,103,7,1,4,0,2,1,17,5,121,2,5,CASILLA ANULADA
10,15,CUAUHTEMOC,4822,C1,574,138,108,117,0,0,0,0,3,0,25,0,117,0,6,
10,15,CUAUHTEMOC,4822,C2,574,135,111,77,9,1,8,2,5,0,21,4,101,1,8,
10,15,CUAUHTEMOC,4823,B,695,174,114,131,5,0,6,0,6,0,30,5,147,1,5,
10,15,CUAUHTEMOC,4823,C,696,181,108,139,9,1,5,0,6,1,30,1,156,0,7,
10,15,CUAUHTEMOC,4824,B,443,119,83,68,5,0,10,1,0,1,19,1,86,3,5,
10,15,CUAUHTEMOC,4824,C,443,95,100,70,4,0,0,1,2,0,13,3,78,4,2,
10,15,CUAUHTEMOC,4825,B,499,157,108,124,4,3,12,0,2,1,28,1,145,5,6,CASILLA ANULADA
10,15,CUAUHTEMOC,4825,C,500,75,51,64,2,2,4,0,1,0,11,0,72,2,0,CASILLA ANULADA
10,15,CUAUHTEMOC,4826,B,725,170,108,149,4,1,10,0,3,1,22,0,165,0,6,CASILLA ANULADA
10,15,CUAUHTEMOC,4826,C,725,240,109,160,18,1,12,2,3,1,24,1,195,10,5,
10,15,CUAUHTEMOC,4827,B,565,142,79,112,6,2,10,1,4,0,19,4,135,4,1,
10,15,CUAUHTEMOC,4827,C1,565,149,96,109,5,1,9,2,3,0,24,3,129,1,4,
10,15,CUAUHTEMOC,4827,C2,566,158,76,109,8,1,8,0,1,0,23,0,126,4,5,
10,15,CUAUHTEMOC,4828,B,639,147,97,114,10,1,5,0,2,1,35,7,138,8,1,
10,15,CUAUHTEMOC,4828,C,640,166,100,113,14,2,11,3,3,1,29,6,150,5,11,
10,15,CUAUHTEMOC,4829,B,410,122,73,64,4,1,2,0,1,0,19,0,71,5,4,
10,15,CUAUHTEMOC,4829,C,410,101,68,74,11,3,7,0,1,1,16,0,96,4,5,
10,15,CUAUHTEMOC,4830,B,395,92,64,61,7,1,7,0,2,0,15,0,76,2,2,
10,15,CUAUHTEMOC,4830,C,396,90,75,69,2,0,4,0,3,0,12,1,76,0,9,
11,16,MIGUEL HIDALGO,4912,B,446,117,161,40,12,0,3,0,3,3,14,0,58,5,1,
11,16,MIGUEL HIDALGO,4912,C,446,97,144,63,8,5,1,1,1,0,11,0,78,10,1,
11,16,MIGUEL HIDALGO,4981,B,698,242,134,64,13,3,4,2,1,0,22,0,86,5,3,
11,16,MIGUEL HIDALGO,4981,C,698,241,140,93,3,6,5,1,4,0,16,1,109,14,0,
11,16,MIGUEL HIDALGO,4992,B,603,132,196,42,6,2,0,0,2,0,20,0,50,4,1,
11,16,MIGUEL HIDALGO,4992,C,603,139,159,32,7,2,4,0,3,0,17,0,45,2,1,
11,16,MIGUEL HIDALGO,4993,B,452,88,138,45,8,2,2,0,3,2,16,0,59,0,8,
11,16,MIGUEL HIDALGO,4993,C,452,100,141,44,0,1,0,0,2,1,17,1,47,0,7,
11,16,MIGUEL HIDALGO,4995,B,462,125,69,103,2,0,5,0,1,0,21,0,110,0,8,
11,16,MIGUEL HIDALGO,4995,C,462,140,64,114,3,1,6,1,0,0,19,0,125,0,6,
11,16,MIGUEL HIDALGO,4996,B,704,242,100,126,8,0,14,1,2,1,32,0,150,2,3,
11,16,MIGUEL HIDALGO,4997,B,688,219,76,162,7,0,6,0,3,0,37,0,175,0,5,
11,16,MIGUEL HIDALGO,4997,C,689,200,105,161,3,0,7,0,1,0,38,0,171,1,5,
11,16,MIGUEL HIDALGO,4998,B,501,152,78,106,7,1,2,0,1,0,33,2,118,0,2,
11,16,MIGUEL HIDALGO,4998,C,502,177,71,92,2,0,3,0,1,1,19,1,99,6,1,
11,16,MIGUEL HIDALGO,4999,B,704,237,114,99,5,2,5,0,1,1,27,0,112,7,5,
11,16,MIGUEL HIDALGO,4999,C,705,221,91,107,6,1,12,0,6,2,0,0,128,0,14,
11,16,MIGUEL HIDALGO,5000,B,503,152,79,109,6,0,4,0,4,0,13,1,120,0,4,
11,16,MIGUEL HIDALGO,5000,C,503,153,92,96,3,2,6,0,1,2,15,0,109,4,3,
11,16,MIGUEL HIDALGO,5001,B,624,166,118,104,5,0,5,0,3,1,29,0,115,3,14,
11,16,MIGUEL HIDALGO,5001,C,625,172,101,130,8,2,12,1,3,1,20,0,154,5,3,
11,16,MIGUEL HIDALGO,5002,B,520,134,93,113,7,4,11,1,1,0,25,2,138,1,2,
11,16,MIGUEL HIDALGO,5002,C,520,194,82,108,2,2,3,0,4,0,17,1,116,4,5,
11,16,MIGUEL HIDALGO,5003,B,632,160,97,148,5,0,8,0,4,1,22,1,163,3,4,
11,16,MIGUEL HIDALGO,5003,C,633,172,99,133,5,2,6,0,5,0,21,0,146,0,9,
11,16,MIGUEL HIDALGO,5004,B,420,132,77,64,2,0,4,0,3,0,12,1,71,1,7,
11,16,MIGUEL HIDALGO,5004,C,421,116,71,85,2,0,9,0,0,0,12,1,97,2,4,
11,16,MIGUEL HIDALGO,5005,B,567,162,83,123,4,2,5,0,3,2,26,6,142,3,7,
11,16,MIGUEL HIDALGO,5005,C,568,142,89,144,5,0,5,0,0,1,28,2,157,7,4,
11,16,MIGUEL HIDALGO,5006,B,604,129,107,118,4,1,5,0,1,1,20,1,130,2,7,
11,16,MIGUEL HIDALGO,5006,C,604,162,92,119,7,3,12,0,5,1,25,1,143,5,4,
11,16,MIGUEL HIDALGO,5007,B,512,125,106,100,2,0,10,0,3,0,19,3,115,1,9,
11,16,MIGUEL HIDALGO,5007,C1,513,88,99,107,6,9,7,0,1,1,33,0,130,12,12,
11,16,MIGUEL HIDALGO,5007,C2,513,137,118,107,1,0,0,0,0,0,0,6,114,0,4,
11,16,MIGUEL HIDALGO,5008,B,659,175,110,146,8,5,8,0,1,0,28,0,167,2,4,
11,16,MIGUEL HIDALGO,5008,C,660,186,103,151,6,1,6,1,2,0,29,4,169,14,6,
11,16,MIGUEL HIDALGO,5009,B,545,130,111,109,2,1,5,1,0,1,21,1,120,4,5,
11,16,MIGUEL HIDALGO,5009,C,545,123,118,132,0,0,0,0,1,0,12,0,132,1,0,
11,16,MIGUEL HIDALGO,5010,B,646,180,93,146,3,2,6,1,3,2,38,2,162,3,5,
11,16,MIGUEL HIDALGO,5011,B,431,137,95,64,5,2,5,1,1,1,11,0,78,4,2,
11,16,MIGUEL HIDALGO,5011,C,431,181,72,83,8,2,4,2,0,1,10,2,102,4,2,
11,16,MIGUEL HIDALGO,5012,B,550,176,78,111,4,0,1,0,2,2,26,1,119,0,10,
11,16,MIGUEL HIDALGO,5038,B,629,151,97,113,0,1,0,0,1,0,10,0,114,0,14,
11,16,MIGUEL HIDALGO,5038,C,630,144,78,114,5,0,7,0,0,3,17,0,129,6,0,
11,16,MIGUEL HIDALGO,5039,B,515,165,64,105,5,0,4,2,1,0,11,3,119,1,7,
11,16,MIGUEL HIDALGO,5039,C1,515,129,67,107,2,2,2,0,3,2,32,1,116,0,7,
11,16,MIGUEL HIDALGO,5039,C2,515,140,69,110,5,2,5,1,6,1,18,0,124,0,8,
11,16,MIGUEL HIDALGO,5040,B,592,169,76,93,2,4,5,1,2,0,19,0,105,6,4,
11,16,MIGUEL HIDALGO,5040,C,593,160,73,122,6,5,10,0,2,0,23,0,143,0,12,
11,16,MIGUEL HIDALGO,5041,B,595,186,80,108,2,7,5,0,1,1,31,2,125,0,6,
11,16,MIGUEL HIDALGO,5041,C,596,174,169,107,5,11,8,1,0,1,32,1,134,3,3,
