sep=|
20:11 horas (UTC-5)
lunes 8 de junio de 2015
ACTAS_CAPTURADAS|ACTAS_POR_CAPTURAR|PORCENTAJE_ACTAS_CAPTURADAS|ACTAS_CONTABILIZADAS|ACTAS_NO_CONTABILIZADAS|PARTICIPACION_CIUDADANA
1,512|831|64.53|1,498|14|53.836

ID_ESTADO|ESTADO|ID_DISTRITO|DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|NUM_BOLETAS_SOBRANTES|TOTAL_CIUDADANOS_VOTARON|NUM_BOLETAS_EXTRAIDAS|PAN|PRI|PRD|PT|PVEM|MOVIMIENTO_CIUDADANO|NUEVA_ALIANZA|PSD|MORENA|ES|PH|C_PRI_PV|C_PRI_PANAL|C_PV_PANAL|C_PRI_PV_PANAL|C_PRD_PT|CAND_IND_1|NO_REGISTRADOS|NULOS|TOTAL_VOTOS|LISTA_NOMINAL|OBSERVACIONES|CONTABILIZADA|CRYT|SHA|HORA_ACOPIO|HORA_CAPTURA|HORA_REGISTRO
17|MORELOS|10|ZACATEPEC|733|1|B|0|2|11|179|271|275|13|60|40|9|15|8|4|25|4|41|35|3|0|0|0|-|-|0|18|275|433| |1| |0e89b461bc1c81ba226844645010dcd5fcbd0343a169a88135b6086cd2a896ee|2015-06-08 01:42:00.000|2015-06-08 02:30:55.345|2015-06-08 02:30:59.049|
17|MORELOS|10|ZACATEPEC|869|1|B|0|1|11|381|369|372|35|94|45|18|39|21|10|57|17|9|5|1|Sin dato|1|Sin dato|-|-|0|20|372|732| |1| |9384dab1e878a8f9e1c42e1cb8742d7e1ee8af329b4918295a6e7ba0d57a1857|2015-06-08 02:31:00.000|2015-06-08 04:16:18.439|2015-06-08 04:16:23.662|
17|MORELOS|10|ZACATEPEC|869|1|C|0|1|11|367|376|386|44|88|50|16|46|18|4|52|23|13|11|3|0|0|1|-|-|0|17|386|732| |1| |fab9635491d7787ab404425b91e08cc76a22b0cfaf532f544f5a42b10a1b4b6b|2015-06-08 06:33:00.000|2015-06-08 08:32:59.843|2015-06-08 08:44:45.059|
17|MORELOS|10|ZACATEPEC|870|1|B|0|1|11|238|296|301|20|66|36|16|30|10|5|60|15|12|12|0|0|0|0|-|-|Sin dato|15|297|513| |1| |930bca44c740c8c843a550b2721d686729b250b6cba6bcd1d44883dcf3fd3d23|2015-06-08 02:06:00.000|2015-06-08 15:50:22.899|2015-06-08 15:50:27.696|
17|MORELOS|10|ZACATEPEC|870|1|C|0|1|11|224|304|6|27|70|47|13|25|11|8|36|31|8|21|0|1|1|0|-|-|0|10|309|513| |1| |49338161d206c3a2ab4c712fdab1cbf2a304e0cf57f46d2a8c32388f02856455|2015-06-08 01:14:00.000|2015-06-08 02:49:05.140|2015-06-08 02:49:12.000|
17|MORELOS|10|ZACATEPEC|870|2|C|0|1|11|199|332|336|19|95|47|27|24|12|6|43|19|7|19|1|1|1|0|-|-|0|16|337|513| |1| |7504da5dcc79d7569ccbc3412b34acb3676bb441822ff9bf0c196f1b7de797fd|2015-06-08 02:08:00.000|2015-06-08 04:05:10.123|2015-06-08 04:05:13.682|
17|MORELOS|10|ZACATEPEC|871|1|B|0|1|11| | | | | | | | | | | | | | | | | | |-|-| | | |700| | | | | | | |
17|MORELOS|10|ZACATEPEC|871|1|C|0|1|11|284|428|436|29|137|80|18|25|37|5|28|25|16|14|2|0|0|0|-|-|1|19|436|699| |1| |605168a7a3f344ccda525ef698f09ec7a2c499e95563634cbd3423bb064b13b9|2015-06-08 02:53:00.000|2015-06-08 04:40:53.038|2015-06-08 04:40:54.341|
17|MORELOS|10|ZACATEPEC|872|1|B|0|1|11| | | | | | | | | | | | | | | | | | |-|-| | | |465| | | | | | | |
17|MORELOS|10|ZACATEPEC|873|1|B|0|1|11| | | | | | | | | | | | | | | | | | |-|-| | | |576| | | | | | | |
17|MORELOS|10|ZACATEPEC|873|1|C|0|1|11|239|358|358|28|118|34|17|16|21|7|65|17|3|14|2|1|0|0|-|-|Sin dato|15|358|576| |1| |0a9b5df2577b9ecb6a4128ab61162ce492446ebea285c2350569aa36f256e64f|2015-06-08 01:59:00.000|2015-06-08 04:00:33.019|2015-06-08 04:00:38.024|
17|MORELOS|10|ZACATEPEC|873|2|C|0|1|11| | | | | | | | | | | | | | | | | | |-|-| | | |575| | | | | | | |
17|MORELOS|10|ZACATEPEC|874|1|B|0|1|11|327|436|438|28|110|78|18|35|12|Sin dato|82|26|10|17|Sin dato|Sin dato|Sin dato|Sin dato|-|-|Sin dato|21|437|744| |1| |dd47e1e4179885063f4b2360b8f9b9d41612901fa28126f5bef74c62ad65b791|2015-06-08 06:41:00.000|2015-06-08 08:48:31.650|2015-06-08 08:48:34.602|
17|MORELOS|10|ZACATEPEC|874|1|C|0|1|11| | | | | | | | | | | | | | | | | | |-|-| | | |744| | | | | | | |
17|MORELOS|10|ZACATEPEC|875|1|B|0|1|11| | | | | | | | | | | | | | | | | | |-|-| | | |465| | | | | | | |
17|MORELOS|10|ZACATEPEC|875|1|C|0|1|11|187|291|299|45|66|51|14|14|16|4|12|20|14|14|Sin dato|1|Sin dato|Sin dato|-|-|Ilegible|Ilegible|271|465| |1| |fbe3be18e7af5ca6aa1661af026a5f43f2d2447f500597800ef0779adf554eb3|2015-06-07 22:32:00.000|2015-06-07 23:08:38.840|2015-06-07 23:08:50.107|
17|MORELOS|10|ZACATEPEC|876|1|B|0|2|11| | | | | | | | | | | | | | | | | | |-|-| | | |485| | | | | | | |
17|MORELOS|10|ZACATEPEC|876|1|C|0|2|11| | | | | | | | | | | | | | | | | | |-|-| | | |485| | | | | | | |
17|MORELOS|10|ZACATEPEC|876|1|S|0|2|12|770|16|Ilegible|0|5|6|0|1|3|0|1|4|1|0|0|0|0|0|-|-|Sin dato|1|22|0| |1| |ec24a8dc69f84cbab1d4a5eba83fe1fe684d83b36e2434195324067cfbb6d927|2015-06-07 22:23:00.000|2015-06-08 16:14:58.893|2015-06-08 16:15:03.674|
17|MORELOS|10|ZACATEPEC|876|1|S|0|2|13|770|10|10|0|1|0|1|2|0|0|3|0|2|0| | | | |-|-|0|1|10|0| |1| |bb99be1da88f1208d20399ac5521c58caad820eccb1954fbc54c9c6e284411a5|2015-06-07 22:23:00.000|2015-06-08 01:11:28.690|2015-06-08 01:11:34.605|
17|MORELOS|10|ZACATEPEC|877|1|B|0|1|11|125|219|236|15|73|44|5|19|10|3|16|18|9|8|0|1|0|0|-|-|1|14|236|340| |1| |384b237d9ced4760b9e2fbc136d27d2729fb694082fc5f437ffcc457e8cefdc1|2015-06-08 01:13:00.000|2015-06-08 16:13:43.788|2015-06-08 16:13:48.728|
17|MORELOS|10|ZACATEPEC|878|1|B|0|1|11| | | | | | | | | | | | | | | | | | |-|-| | | |383| | | | | | | |
17|MORELOS|10|ZACATEPEC|879|1|B|0|1|11|228|316|324|17|83|46|17|24|19|2|47|27|7|16|1|Sin dato|Ilegible|Ilegible|-|-|Ilegible|Ilegible|306|531| |1| |27da230a107509e08cea7ac7022716806718b30aa790cf6ec33630fe819778e3|2015-06-08 00:45:00.000|2015-06-08 02:09:40.437|2015-06-08 02:09:42.476|
17|MORELOS|10|ZACATEPEC|879|1|C|0|1|11|225|327|334|11|86|48|18|32|29|10|33|23|2|21|Ilegible|Ilegible|Ilegible|Ilegible|-|-|Ilegible|14|327|531| |1| |51c98124ae57f3e760ee110b6136439d56926817014b4f8a1357769c18f3603a|2015-06-08 00:50:00.000|2015-06-08 02:15:08.456|2015-06-08 02:15:10.373|
17|MORELOS|10|ZACATEPEC|880|1|B|0|1|11|332|421|423|23|92|92|18|48|19|6|36|32|11|17|0|2|0|1|-|-|0|26|423|734| |1| |457846344b434cb44170ad0289aba377b6f7436227f72965dabcc872ee7750ba|2015-06-08 03:08:00.000|2015-06-08 16:11:02.574|2015-06-08 16:11:08.106|
17|MORELOS|10|ZACATEPEC|881|1|B|0|1|11|259|0|394|26|69|88|22|24|23|13|46|30|9|13|1|2|0|1|-|-|Sin dato|27|394|630| |1| |7101e64bf178655cf1acb6026528bf6139644a73c1007c4fe4db98c84521bbf2|2015-06-08 05:22:00.000|2015-06-08 07:28:04.762|2015-06-08 07:28:07.888|
17|MORELOS|10|ZACATEPEC|881|1|C|0|1|11|280|363|Sin dato|20|80|91|14|21|19|14|49|28|9|9|Sin dato|Sin dato|Sin dato|Sin dato|-|-|Sin dato|14|368|629| |1| |d5c7fc722a81d303183b7ef02476e458dab423be6f5cbe488374a87dba0f5475|2015-06-08 05:41:00.000|2015-06-08 07:52:39.257|2015-06-08 07:52:43.830|
17|MORELOS|10|ZACATEPEC|882|1|B|0|1|11|245|385|387|22|Sin dato|56|17|Sin dato|15|Sin dato|57|41|6|14|Sin dato|Sin dato|Sin dato|Sin dato|-|-|Sin dato|16|244|611| |1| |daa76fc121a5adfbf5ab8f695afee668b89e6ab5376453a7a8d62111e6eaa89b|2015-06-08 03:43:00.000|2015-06-08 05:02:20.295|2015-06-08 05:02:23.597|
17|MORELOS|10|ZACATEPEC|882|1|C|0|1|11|245|380|386|28|104|82|16|15|11|8|52|33|9|11|2|0|0|2|-|-|0|13|386|610| |1| |72a6a325803c441e68da7ff57a1be2ffe505f870b5d2749b43a95bd85c53c72d|2015-06-08 02:33:00.000|2015-06-08 04:22:57.262|2015-06-08 04:23:02.970|
17|MORELOS|10|ZACATEPEC|883|1|B|0|1|11| | | | | | | | | | | | | | | | | | |-|-| | | |537| | | | | | | |
17|MORELOS|10|ZACATEPEC|883|1|C|0|1|11| | | | | | | | | | | | | | | | | | |-|-| | | |537| | | | | | | |
17|MORELOS|10|ZACATEPEC|884|1|B|0|1|11|266|314|314|21|85|29|35|23|19|8|44|9|9|6|0|0|1|0|-|-|Sin dato|22|311|559| |1| |f2a64deae2d193a774ce0cc1014c7235aa290d7f54a3408e04ac571c359f6df9|2015-06-08 04:07:00.000|2015-06-08 06:05:07.649|2015-06-08 06:05:14.411|
17|MORELOS|10|ZACATEPEC|884|1|C|0|1|11|261|316|319|23|90|29|35|15|9|9|53|16|13|10|0|0|0|0|-|-|0|19|321|559| |1| |568b8d1387324a071a283b0c95948da55a57ed856cb44978b6b0d3a63bc68511|2015-06-08 03:36:00.000|2015-06-08 04:56:57.735|2015-06-08 05:08:41.042|
17|MORELOS|10|ZACATEPEC|885|1|B|0|1|11|290|428|Sin dato|33|98|38|60|29|9|6|64|37|14|16|1|2|0|0|-|-|0|29|436|697| |1| |bdcc2c913b7382aa2f7801103a65b9433202fc757b6a770e0c60e73697efdf66|2015-06-08 01:31:00.000|2015-06-08 03:09:27.032|2015-06-08 03:09:30.343|
17|MORELOS|10|ZACATEPEC|885|1|C|0|1|11|262|451|455|50|117|47|59|16|6|6|92|24|16|8|1|0|0|1|-|-|0|12|455|696| |1| |d909da380d09bdeb1d01cb48c0b6df3d3893ce0914f4c3193908f3479dbbaa17|2015-06-08 01:54:00.000|2015-06-08 03:26:11.933|2015-06-08 03:37:55.665|
17|MORELOS|10|ZACATEPEC|886|1|B|0|2|11|176|242|242|13|83|16|5|18|46|9|16|10|8|1|1|1|1|Ilegible|-|-|Sin dato|14|242|397| |1| |774facf27df6d9bfe8b31ec7779a8580afbd71369ac129e4acc823876f02249c|2015-06-08 01:12:00.000|2015-06-08 15:43:59.901|2015-06-08 15:55:43.183|
17|MORELOS|10|ZACATEPEC|887|1|B|0|2|11| | | | | | | | | | | | | | | | | | |-|-| | | |551| | | | | | | |
17|MORELOS|10|ZACATEPEC|887|1|C|0|2|11|295|276|278|13|88|30|31|25|8|2|25|32|4|5|0|1|0|1|-|-|0|12|277|551| |1| |1b316ecd8c25c71dfc17138989e51f23f2df87ac58945bce3d08efdefcf46209|2015-06-07 23:18:00.000|2015-06-07 23:57:28.581|2015-06-07 23:57:33.167|
17|MORELOS|10|ZACATEPEC|888|1|B|0|2|11|262|310|316|12|82|51|21|17|12|2|33|42|19|9|0|0|0|0|-|-|0|18|318|557| |1| |1e4afb262dd81f7db2dee1a5bc951d43a63b30000a005b904305fac56f6c9f72|2015-06-07 22:01:00.000|2015-06-07 22:05:44.136|2015-06-07 22:17:27.973|
17|MORELOS|10|ZACATEPEC|888|1|C|0|2|11|264|311|Ilegible|25|79|66|17|9|9|4|32|24|9|6|2|Sin dato|Sin dato|Sin dato|-|-|Sin dato|26|308|557| |1| |443aa5aa2d86b426279451a95907799d9020ba3feb262c002ae650572867787f|2015-06-07 22:12:00.000|2015-06-07 22:35:37.972|2015-06-07 22:35:41.549|
17|MORELOS|10|ZACATEPEC|888|2|C|0|2|11|247|328|331|23|79|67|19|14|13|7|28|39|9|7|Sin dato|Sin dato|Sin dato|Sin dato|-|-|0|26|331|556| |1| |3ef75c78d64f62aa071694cbd09f866b4e190370f4dcd883e4275949d5a43fd4|2015-06-07 22:09:00.000|2015-06-07 22:30:05.456|2015-06-07 22:30:09.670|
17|MORELOS|10|ZACATEPEC|889|1|B|0|2|11|131|0|285|19|110|45|32|7|2|1|23|17|12|5|Sin dato|Sin dato|Sin dato|Sin dato|-|-|Sin dato|12|285|395| |1| |c10dd535f0318c4d28535ac079066b44a1a8630e994786326bce7e3923e93e1e|2015-06-08 02:25:00.000|2015-06-08 04:10:38.686|2015-06-08 04:10:40.592|
17|MORELOS|10|ZACATEPEC|889|1|C|0|2|11|133|283|283|13|97|51|21|2|7|3|31|24|11|8|0|0|0|0|-|-|0|15|283|395| |1| |b34cca3351eadc649ee9702441314cfb4f867aadd9f237c9cb19f4a3afa8e436|2015-06-08 05:21:00.000|2015-06-08 07:35:20.811|2015-06-08 07:35:23.931|
17|MORELOS|10|ZACATEPEC|890|1|B|0|2|11|312|425|434|30|153|82|19|15|26|6|46|22|13|9|1|0|0|0|-|-|0|12|434|725| |1| |b731ea0f02491b0ce4b4af3fe2dcf02e5627ed3b558eeba365161bfe00a2de65|2015-06-08 00:46:00.000|2015-06-08 01:58:13.841|2015-06-08 02:09:58.052|
17|MORELOS|10|ZACATEPEC|890|1|C|0|2|11|494|422|423|25|144|74|36|16|21|3|35|22|19|10|0|0|0|0|-|-|1|17|423|724| |1| |506f3ed186fc3d660cd8bee5d9d1d0fb7ca0e38e227494ac55fc2415cab8094d|2015-06-08 00:09:00.000|2015-06-08 01:46:15.728|2015-06-08 01:46:19.169|
17|MORELOS|10|ZACATEPEC|891|1|B|0|2|11|288|288|Ilegible|22|79|32|12|33|13|4|43|19|4|12|1|0|0|0|-|-|0|15|289|557| |1| |b2847337c637d8e7d3b9954c608791a59ed97ed91763f954c9376198515d00ce|2015-06-07 23:17:00.000|2015-06-07 23:57:20.062|2015-06-07 23:57:23.582|
17|MORELOS|10|ZACATEPEC|891|1|C|0|2|11|274|0|301|Sin dato|78|30|17|25|12|4|37|33|13|4|0|0|0|1|-|-|0|26|280|556| |1| |f40762d00fac6058a73ab747a6175c2caf05a2bec445f5a7267289c50bf1cbbc|2015-06-07 23:04:00.000|2015-06-07 23:40:41.973|2015-06-07 23:40:44.362|
17|MORELOS|10|ZACATEPEC|892|1|B|0|2|11|243|Ilegible|258|27|Sin dato|32|14|Sin dato|13|Sin dato|22|32|9|10|Sin dato|Sin dato|Sin dato|Sin dato|-|-|Sin dato|14|173|481| |1| |260f361ef4b244afaef4c6ec2b56dcfdbd3107f4d9e8cce3181aa00577f856e3|2015-06-07 22:00:00.000|2015-06-07 22:18:45.141|2015-06-07 22:18:49.381|
17|MORELOS|10|ZACATEPEC|892|1|C|0|2|11|229|Ilegible|Ilegible|26|63|36|17|16|5|4|42|29|3|6|Sin dato|Sin dato|Sin dato|Sin dato|-|-|0|20|267|480| |1| |ce83c44785a4c73baa5f52799d098dc2f581c740726ef42dcf911743abbc8202|2015-06-07 23:43:00.000|2015-06-07 23:20:55.252|2015-06-07 23:20:59.558|
17|MORELOS|10|ZACATEPEC|893|1|B|0|2|11| | | | | | | | | | | | | | | | | | |-|-| | | |661| | | | | | | |
17|MORELOS|10|ZACATEPEC|893|1|C|0|2|11|166|414|418|50|122|76|27|11|29|7|37|24|10|5|133|129|18|140|-|-|Sin dato|18|836|661|Excede lista nominal|0| |bd9dd8414b9823a2361de3c45592dd09ffe52723b317c2365393351bfc95884d|2015-06-08 03:15:00.000|2015-06-08 05:22:17.366|2015-06-08 05:22:20.841|
17|MORELOS|10|ZACATEPEC|894|1|B|0|2|11|454|323|320|30|97|47|16|21|13|3|27|23|8|10|Sin dato|Sin dato|Sin dato|Sin dato|-|-|2|13|310|592| |1| |aca8f8f795738dcf74aa361a5a988f92fe4c119b421dd05e9f9712856408f8da|2015-06-08 00:28:00.000|2015-06-08 01:39:01.268|2015-06-08 01:39:04.742|
17|MORELOS|10|ZACATEPEC|894|1|C|0|2|11|288|317|322|43|92|37|14|18|4|5|39|20|6|14|Sin dato|Sin dato|Sin dato|Sin dato|-|-|Sin dato|30|322|592| |1| |8514861af2422661e3a70987d06f426300ce8b70f775db371b17a9a09fc8cb54|2015-06-08 00:07:00.000|2015-06-08 01:16:48.395|2015-06-08 01:16:51.476|
17|MORELOS|11|JOJUTLA|501|1|B|0|2|11|285|379|382|9|46|70|30|15|4|33|71|58|10|11|-|-|-|-|-|-|1|24|382|645| |1| |00679cd8e9c077eb7f3485e0e9c56bd930be482549c494d0fdbd57f04b5bc805|2015-06-08 00:57:00.000|2015-06-08 02:30:12.362|2015-06-08 02:30:15.852|
17|MORELOS|11|JOJUTLA|501|1|C|0|2|11|301|364|366|11|43|74|13|12|14|30|60|68|11|11|-|-|-|-|-|-|1|18|366|645| |1| |3d1d44337118f3cc8e606561cadfbcb4477591fc0a4ab29c6b8ff79251c7f90d|2015-06-08 00:31:00.000|2015-06-08 01:43:12.187|2015-06-08 01:43:13.907|
17|MORELOS|11|JOJUTLA|501|2|C|0|2|11|283|378|383|13|37|70|18|12|7|34|75|79|7|11|-|-|-|-|-|-|2|18|383|645| |1| |fbb393f9154b8a1d8eae03c4f2efdb8f15e6e869f949eb97eb8e89ef8156959c|2015-06-07 23:38:00.000|2015-06-08 00:33:16.924|2015-06-08 00:33:22.005|
17|MORELOS|11|JOJUTLA|502|1|B|0|1|11|203|308|310|30|34|52|18|13|3|15|58|50|11|6|-|-|-|-|-|-|1|9|300|491| |1| |918029f5efdf23d65946457b1febf2bab50421c33514779203f4b39ff534cb48|2015-06-08 03:02:00.000|2015-06-08 05:43:02.234|2015-06-08 05:43:09.100|
17|MORELOS|11|JOJUTLA|502|1|C|0|1|11|192|315|320|23|35|52|16|16|6|19|59|67|2|9|-|-|-|-|-|-|0|16|320|490| |1| |08821c8ef7540e13d7b30ff9e18aebc03327836ab123545c88d9173ba13e0a69|2015-06-08 01:09:00.000|2015-06-08 02:48:28.431|2015-06-08 02:48:31.884|
17|MORELOS|11|JOJUTLA|503|1|B|0|1|11|147|293|Sin dato|7|30|88|12|36|3|12|66|29|2|5|-|-|-|-|-|-|Sin dato|9|299|425| |1| |f695afdc40f727902de24867e9191af41fd0b0bce9bcbebdd6b7b8c7a6811fc9|2015-06-08 01:50:00.000|2015-06-08 03:20:56.250|2015-06-08 03:32:41.604|
17|MORELOS|11|JOJUTLA|504|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |688| | | | | | | |
17|MORELOS|11|JOJUTLA|504|1|C|0|1|11|307|397|396|9|52|66|34|27|6|37|73|61|13|4|-|-|-|-|-|-|0|14|396|687| |1| |1fc21b693dac44f456d141a3ddae27f89c5709f96c8a35901165f9e8a0dd4b20|2015-06-08 02:15:00.000|2015-06-08 03:54:34.976|2015-06-08 04:06:18.033|
17|MORELOS|11|JOJUTLA|504|2|C|0|1|11|Sin dato|Sin dato|Sin dato|11|53|53|24|11|20|28|57|83|20|22|-|-|-|-|-|-|0|19|401|687| |1| |87b99ac594bbe9ce726809a28781a774b02009ed7d9c00b4052c19757071c850|2015-06-08 03:14:00.000|2015-06-08 05:33:41.973|2015-06-08 05:33:44.007|
17|MORELOS|11|JOJUTLA|505|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |535| | | | | | | |
17|MORELOS|11|JOJUTLA|505|1|C|0|1|11|243|311|314|10|42|39|30|17|12|14|58|51|9|22|-|-|-|-|-|-|Sin dato|10|314|535| |1| |1cd0a3e0d32d62b57a62c66ce5859f661037acd92c62cac076c6023527eaba4f|2015-06-08 02:02:00.000|2015-06-08 03:50:12.712|2015-06-08 04:01:55.961|
17|MORELOS|11|JOJUTLA|505|2|C|0|1|11|250|303|307|10|34|35|16|11|11|12|75|65|8|14|-|-|-|-|-|-|0|16|307|535| |1| |eec9edc4de7a980378971c6dfc40debd749a1d7a8cf0852ee0b563054097bd64|2015-06-08 03:05:00.000|2015-06-08 05:39:21.073|2015-06-08 05:39:23.993|
17|MORELOS|11|JOJUTLA|506|1|B|0|1|11|289|392|402|23|40|88|29|11|8|30|76|45|9|18|-|-|-|-|-|-|0|25|402|669| |1| |e3152ab5ff8ff4af364638700b13e1e719ee198b42b297d09260d53d3f3bb32d|2015-06-08 03:46:00.000|2015-06-08 05:36:53.553|2015-06-08 05:36:56.446|
17|MORELOS|11|JOJUTLA|507|1|B|0|1|11|172|232|237|10|22|43|8|11|6|30|50|34|3|13|-|-|-|-|-|-|1|6|237|387| |1| |5fbc865256b62aac60511b5df0746c74be7ce5c1dce26d1738e84a46df09a725|2015-06-07 22:50:00.000|2015-06-07 23:25:52.003|2015-06-07 23:25:57.614|
17|MORELOS|11|JOJUTLA|507|1|C|0|1|11|164|234|244|14|28|29|11|10|3|23|55|46|6|8|-|-|-|-|-|-|0|11|244|386| |1| |299ac15af568ed7cf705acb8007f0ad051e6e5bc83244afb3ecc390229dec6b0|2015-06-07 23:00:00.000|2015-06-07 23:40:19.285|2015-06-07 23:40:22.731|
17|MORELOS|11|JOJUTLA|507|1|S|0|1|12|682|42|Ilegible|3|6|7|7|0|1|1|6|6|2|2|-|-|-|-|-|-|0|2|43|0| |1| |f52f9e63766a3d5364a89b7e026140594939166ccb72fc05ecfdc14c55625f64|2015-06-08 04:23:00.000|2015-06-08 06:22:02.241|2015-06-08 06:22:07.119|
17|MORELOS|11|JOJUTLA|507|1|S|0|1|13|682|48|Sin dato|0|7|7|0|5|1|0|4|8|8|4|-|-|-|-|-|-|0|4|48|0| |1| |a0d8699ded8ef765dfa3522f46a56df51d580b047b63cc676cda0687bbfc613f|2015-06-08 04:23:00.000|2015-06-08 06:23:25.739|2015-06-08 06:23:29.056|
17|MORELOS|11|JOJUTLA|508|1|B|0|1|11|193|233|233|7|34|40|14|2|3|13|56|45|3|9|-|-|-|-|-|-|0|7|233|405| |1| |2f7c65e8deff892540d8f8cfce324540d6835784fd9e4e4c9d44cd9eba18238a|2015-06-08 02:38:00.000|2015-06-08 04:17:18.128|2015-06-08 04:29:02.945|
17|MORELOS|11|JOJUTLA|508|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |404| | | | | | | |
17|MORELOS|11|JOJUTLA|509|1|B|0|1|11|44|89|100|5|10|26|2|2|2|13|10|16|3|8|-|-|-|-|-|-|Sin dato|3|100|122| |1| |293707295fcadad0b7b768d3ab845d7b84d18c16b7635a8927615fbff33fd2d8|2015-06-07 21:25:00.000|2015-06-07 21:40:25.474|2015-06-07 21:40:29.732|
17|MORELOS|11|JOJUTLA|510|1|B|0|1|11|321|378|380|22|66|71|14|16|8|26|61|34|16|20|-|-|-|-|-|-|Sin dato|26|380|679| |1| |6d08497eea8ad01c68064f9ee9b73f6dc76f82fbf2be4c0a554236df83ee7415|2015-06-08 04:24:00.000|2015-06-08 06:31:36.211|2015-06-08 06:31:39.674|
17|MORELOS|11|JOJUTLA|510|1|C|0|1|11|329|369|371|15|56|65|13|19|8|19|77|53|8|24|-|-|-|-|-|-|Sin dato|20|377|678| |1| |6f4f917adff2c54da239502ad0a2af68c2c52ea0012db2093d027f8bacee67af|2015-06-08 04:24:00.000|2015-06-08 06:28:51.670|2015-06-08 06:28:55.147|
17|MORELOS|11|JOJUTLA|511|1|B|0|1|11|277|344|354|9|57|87|20|10|2|27|61|43|13|14|-|-|-|-|-|-|1|10|354|609| |1| |844f8564d22d14a9bfd60647fdd9a9142e2d304a12a86c3e9815516077f8ba92|2015-06-08 01:44:00.000|2015-06-08 03:13:10.217|2015-06-08 03:24:55.288|
17|MORELOS|11|JOJUTLA|511|1|C|0|1|11|260|369|Sin dato|18|54|62|20|9|11|24|67|58|17|14|-|-|-|-|-|-|1|16|371|608| |1| |14b6ce20fdfcec6d67bdf2728ced5f9d16a07698e6c141d9ab9f297e427b20a6|2015-06-07 23:24:00.000|2015-06-08 00:33:19.693|2015-06-08 00:33:23.641|
17|MORELOS|11|JOJUTLA|512|1|B|0|1|11|336|418|422|17|52|75|26|6|14|31|76|66|10|29|-|-|-|-|-|-|0|20|422|736| |1| |498f5a6c4dd66e6393524e6c41bb0cf2d43d93ffd4daa01eb3587710990c2c7e|2015-06-07 23:11:00.000|2015-06-07 23:50:11.950|2015-06-07 23:50:14.910|
17|MORELOS|11|JOJUTLA|513|1|B|0|1|11|334|372|372|15|41|61|19|14|6|19|65|74|16|26|-|-|-|-|-|-|Sin dato|16|372|684| |1| |ee9c3430cd4cb768bc2b36c0f2af1cbf37edc42760a7abc8a03cc65444030b74|2015-06-08 00:47:00.000|2015-06-08 02:09:46.145|2015-06-08 02:09:49.684|
17|MORELOS|11|JOJUTLA|513|1|C|0|1|11|340|362|366|15|50|54|15|10|2|35|62|81|7|20|-|-|-|-|-|-|Sin dato|15|366|684| |1| |df97785ea159e61a4ddce3753f5c927bd5e0e228cdb6075351d0a9d26f8b1d69|2015-06-03 01:48:00.000|2015-06-08 03:30:37.837|2015-06-08 03:30:41.063|
17|MORELOS|11|JOJUTLA|514|1|B|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |435| | | | | | | |
17|MORELOS|11|JOJUTLA|514|1|C|0|1|11|174|278|265|10|42|55|15|2|Sin dato|19|43|58|7|Sin dato|-|-|-|-|-|-|1|13|265|434| |1| |4364cf8fa5546290634518ccb8431d81a95433f0110ff09c1ab7798e9cc796cb|2015-06-08 01:08:00.000|2015-06-08 02:40:00.357|2015-06-08 02:40:03.768|
17|MORELOS|11|JOJUTLA|515|1|B|0|1|11|299|432|Sin dato|13|40|83|29|11|10|28|103|74|17|11|-|-|-|-|-|-|Sin dato|15|434|711| |1| |4cd2f57c62d8ea35ae6275a2ac7cf8d7c75e74df61da0bc78b2002c6e6588e8c|2015-06-08 03:23:00.000|2015-06-08 05:20:04.300|2015-06-08 05:20:08.336|
17|MORELOS|11|JOJUTLA|516|1|B|0|1|11|259|365|369|13|59|53|36|16|4|18|70|59|18|9|-|-|-|-|-|-|0|14|369|606| |1| |d3f1c17ad05dad62e562549e3f46f60023c9b0394d2a10453f56d8bd070cbbb7|2015-06-08 02:57:00.000|2015-06-08 04:55:37.093|2015-06-08 04:55:39.474|
17|MORELOS|11|JOJUTLA|516|1|C|0|1|11| | | | | | | | | | | | | | |-|-|-|-|-|-| | | |605| | | | | | | |
17|MORELOS|11|JOJUTLA|516|2|C|0|1|11|250|373|373|11|48|67|35|17|8|12|74|65|11|9|-|-|-|-|-|-|Sin dato|19|376|605| |1| |aeaa157a5c366030812e03fe7c191406cb2b697262aff6211ddb7a86dbfe2291|2015-06-08 00:11:00.000|2015-06-08 01:08:13.725|2015-06-08 01:19:57.948|
17|MORELOS|11|JOJUTLA|517|1|B|0|1|11|124|183|188|13|19|29|18|7|11|10|20|33|10|9|-|-|-|-|-|-|0|9|188|290| |1| |f03d61c450dff41aae6d4dcf6e144e610dfe2a642c5d52fc37e0f3859b69dce6|2015-06-07 22:18:00.000|2015-06-07 22:40:08.021|2015-06-07 22:40:10.237|
